* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.9 dBFS, measurement signal peak level -14.6 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:10:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0223 ms (-7.7 mm, -0.3 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default Black Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
9250.000000	95.520	5.0978
9380.000000	95.076	9.8585
9500.000000	94.877	14.4380
9620.000000	94.857	18.8633
9750.000000	95.010	23.2394
9880.000000	95.315	26.9973
10000.000000	95.709	29.7917
10150.000000	96.315	32.2340
10300.000000	97.002	33.3730
10440.000000	97.671	33.1579
10600.000000	98.412	31.3579
10750.000000	99.025	28.2575
10900.000000	99.501	24.0345
11060.000000	99.812	18.7018
11200.000000	99.901	13.7067
11380.000000	99.773	7.3290
11500.000000	99.553	3.3596
11720.000000	98.943	-2.7421
11800.000000	98.689	-4.4853
12060.000000	97.885	-8.8747
12200.000000	97.472	-10.8289
12410.000000	96.851	-13.4489
12500.000000	96.582	-14.4513
12650.000000	96.133	-15.9604
12800.000000	95.688	-17.2844
13150.000000	94.674	-19.8242
13200.000000	94.532	-20.1464
13400.000000	93.980	-21.3994
13600.000000	93.450	-22.6759
13800.000000	92.930	-24.0596
14000.000000	92.395	-25.5704
14300.000000	91.530	-27.9355
14500.000000	90.912	-29.4540
14750.000000	90.092	-31.1052
15000.000000	89.222	-32.2281
15250.000000	88.341	-32.6149
15500.000000	87.515	-32.2035
15750.000000	86.816	-31.0719
16000.000000	86.342	-29.4507
16250.000000	86.215	-27.7244
16500.000000	86.449	-26.4835
16750.000000	87.036	-26.5876
17000.000000	87.977	-29.2877
17250.000000	89.191	-36.3527
17500.000000	90.363	-49.5557
17750.000000	90.914	-69.2985
18000.000000	90.246	-93.3698
18250.000000	88.083	-117.4606
18500.000000	84.548	-137.4209
18750.000000	79.932	-150.8082
19000.000000	74.465	-156.3559
19250.000000	68.242	-151.2136
19500.000000	62.199	-94.0124
19750.000000	60.424	-7.6945
20000.000000	61.358	7.1006
