* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -16.3 dBFS, measurement signal peak level -14.7 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:09:23
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0209 ms (-7.2 mm, -0.28 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5220.000000	99.027	19.6269
5300.000000	99.133	21.0962
5380.000000	99.287	22.3856
5450.000000	99.453	23.2861
5520.000000	99.638	23.9199
5600.000000	99.856	24.2870
5700.000000	100.109	24.2386
5800.000000	100.319	23.7594
5900.000000	100.475	23.0303
6000.000000	100.584	22.2109
6080.000000	100.644	21.5596
6150.000000	100.682	21.0129
6220.000000	100.710	20.4932
6300.000000	100.727	19.9286
6400.000000	100.726	19.2553
6500.000000	100.706	18.6036
6600.000000	100.674	17.9593
6700.000000	100.631	17.3226
6800.000000	100.577	16.7062
6900.000000	100.514	16.1326
7000.000000	100.448	15.6399
7100.000000	100.385	15.2531
7200.000000	100.337	14.9609
7300.000000	100.314	14.7003
7400.000000	100.319	14.3772
7500.000000	100.349	13.8582
7620.000000	100.395	12.8790
7750.000000	100.455	11.3818
7880.000000	100.518	9.1610
8000.000000	100.527	6.2546
8120.000000	100.411	2.5244
8250.000000	100.032	-2.0757
8380.000000	99.271	-6.2356
8500.000000	98.212	-7.4888
8620.000000	97.343	-3.1063
8750.000000	97.557	0.6516
8850.000000	97.557	-2.4591
9000.000000	96.592	-5.4071
9120.000000	95.694	-3.9729
9250.000000	94.949	-0.4279
9380.000000	94.452	3.8943
9500.000000	94.178	8.0461
9620.000000	94.054	12.1210
9750.000000	94.070	16.2835
9880.000000	94.225	20.0390
10000.000000	94.474	23.0239
10150.000000	94.900	25.9584
10300.000000	95.418	27.8730
10440.000000	95.949	28.6357
10600.000000	96.569	28.2261
10750.000000	97.118	26.6243
10900.000000	97.591	23.9727
11060.000000	97.964	20.2151
11200.000000	98.149	16.3778
11380.000000	98.174	11.1010
11500.000000	98.056	7.6583
11720.000000	97.628	2.2872
11800.000000	97.441	0.7350
12060.000000	96.835	-3.4020
12200.000000	96.501	-5.3490
12410.000000	95.963	-7.9317
12500.000000	95.720	-8.8851
12650.000000	95.308	-10.2488
12800.000000	94.895	-11.3341
13150.000000	93.958	-12.9437
13200.000000	93.831	-13.0874
13400.000000	93.351	-13.5166
13600.000000	92.929	-13.8258
13800.000000	92.566	-14.1655
14000.000000	92.250	-14.6716
14300.000000	91.838	-15.9551
14500.000000	91.596	-17.3162
14750.000000	91.284	-19.7098
15000.000000	90.894	-22.6980
15250.000000	90.391	-25.9052
15500.000000	89.794	-28.8922
15750.000000	89.162	-31.2842
16000.000000	88.606	-32.9612
16250.000000	88.278	-34.0822
16500.000000	88.227	-35.0986
16750.000000	88.470	-36.7992
17000.000000	89.028	-40.3918
17250.000000	89.850	-47.5568
17500.000000	90.681	-60.0319
17750.000000	91.011	-78.4459
18000.000000	90.271	-101.0942
18250.000000	88.153	-124.1835
18500.000000	84.712	-143.8954
18750.000000	80.165	-157.8536
19000.000000	74.671	-164.6300
19250.000000	68.300	-161.0899
19500.000000	62.567	-73.6372
19750.000000	61.958	-8.3046
20000.000000	63.114	1.5511
