* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -4.8 dBFS, measurement signal peak level -4.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 26 ¿ÀÈÄ 9:49:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 0.0317 ms (11 mm, 0.43 in) using estimated IR delay relative to Acoustic reference played from refR.wav with no timing offset Clock adjustment: -127.0 ppm
* Measurement: EQ Treble R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1600.000000	98.546	-134.6623
1625.000000	98.736	-134.5751
1650.000000	98.938	-134.5220
1675.000000	99.149	-134.5267
1700.000000	99.368	-134.6000
1725.000000	99.596	-134.7472
1750.000000	99.830	-134.9690
1775.000000	100.070	-135.2724
1800.000000	100.314	-135.6724
1825.000000	100.560	-136.1745
1850.000000	100.805	-136.7773
1875.000000	101.050	-137.4718
1900.000000	101.292	-138.2586
1925.000000	101.529	-139.1425
1950.000000	101.760	-140.1209
1975.000000	101.983	-141.1857
2000.000000	102.201	-142.3202
2030.000000	102.452	-143.7599
2060.000000	102.691	-145.2721
2090.000000	102.919	-146.8494
2120.000000	103.133	-148.4839
2140.000000	103.269	-149.6032
2180.000000	103.524	-151.8940
2200.000000	103.644	-153.0571
2240.000000	103.873	-155.4093
2270.000000	104.032	-157.1921
2300.000000	104.180	-158.9920
2330.000000	104.318	-160.7974
2360.000000	104.449	-162.5945
2400.000000	104.613	-164.9625
2430.000000	104.731	-166.7078
2470.000000	104.889	-169.0050
2500.000000	105.012	-170.7311
2540.000000	105.183	-173.1068
2580.000000	105.356	-175.6361
2620.000000	105.513	-178.3438
2650.000000	105.611	179.5433
2690.000000	105.716	176.6970
2720.000000	105.778	174.5811
2760.000000	105.842	171.7853
2800.000000	105.885	169.0155
2850.000000	105.923	165.6310
2900.000000	105.948	162.3541
2950.000000	105.958	159.1466
3000.000000	105.956	155.9845
3040.000000	105.949	153.4954
3070.000000	105.940	151.6618
3110.000000	105.926	149.2699
3150.000000	105.914	146.9248
3200.000000	105.901	144.0231
3250.000000	105.888	141.1335
3300.000000	105.873	138.2746
3350.000000	105.854	135.4540
3400.000000	105.832	132.6685
3450.000000	105.807	129.9164
3500.000000	105.779	127.1891
3550.000000	105.748	124.4822
3600.000000	105.712	121.7847
3650.000000	105.670	119.0724
3700.000000	105.616	116.3289
3750.000000	105.544	113.5637
3820.000000	105.389	109.7387
3870.000000	105.220	107.2292
3950.000000	104.892	104.4610
4000.000000	104.765	103.6840
4060.000000	104.780	102.8868
4120.000000	104.920	101.3520
4180.000000	105.073	99.0224
4250.000000	105.207	95.7454
4310.000000	105.282	92.7508
4370.000000	105.333	89.7220
4440.000000	105.377	86.1927
4500.000000	105.410	83.1635
4550.000000	105.435	80.6354
4620.000000	105.469	77.0950
4680.000000	105.495	74.0379
4750.000000	105.522	70.4295
4820.000000	105.549	66.7853
4870.000000	105.568	64.1681
4940.000000	105.598	60.4975
5000.000000	105.629	57.3164
5080.000000	105.677	52.9995
5150.000000	105.727	49.1893
5220.000000	105.769	45.4644
5300.000000	105.814	42.0013
5380.000000	105.901	40.1494
5450.000000	105.978	39.4542
5520.000000	106.041	38.9794
5600.000000	106.103	38.4157
5700.000000	106.168	37.6021
5800.000000	106.224	36.7383
5900.000000	106.267	35.8322
6000.000000	106.293	34.8555
6080.000000	106.295	33.9885
6150.000000	106.277	33.1792
6220.000000	106.239	32.3701
6300.000000	106.165	31.4781
6400.000000	106.017	30.4561
6500.000000	105.819	29.6236
6600.000000	105.579	29.0231
6700.000000	105.310	28.7558
6800.000000	105.031	28.9323
6900.000000	104.752	29.4860
7000.000000	104.490	30.3825
7100.000000	104.262	31.6242
7200.000000	104.087	33.1480
7300.000000	103.975	34.7726
7400.000000	103.926	36.3266
7500.000000	103.932	37.7101
7620.000000	103.996	39.0258
7750.000000	104.106	39.8404
7880.000000	104.196	39.7982
8000.000000	104.208	39.0963
8120.000000	104.103	37.9695
8250.000000	103.827	36.6235
8380.000000	103.381	35.5580
8500.000000	102.847	35.1720
8620.000000	102.230	35.5180
8750.000000	101.504	36.7108
8850.000000	100.926	38.1962
9000.000000	100.055	41.2946
9120.000000	99.369	44.4351
9250.000000	98.653	48.4561
9380.000000	97.976	53.0464
9500.000000	97.391	57.7065
9620.000000	96.850	62.7174
9750.000000	96.314	68.4748
9880.000000	95.830	74.5333
10000.000000	95.431	80.3452
10150.000000	94.989	87.7798
10300.000000	94.600	95.3233
10440.000000	94.282	102.5207
10600.000000	93.980	111.0418
10750.000000	93.766	119.2446
10900.000000	93.625	127.4792
11060.000000	93.534	136.1533
11200.000000	93.482	143.6676
11380.000000	93.449	153.3561
11500.000000	93.453	159.8507
11720.000000	93.528	171.8230
11800.000000	93.575	176.2004
12060.000000	93.797	-169.4989
12200.000000	93.956	-161.8177
12410.000000	94.243	-150.4037
12500.000000	94.385	-145.5160
12650.000000	94.651	-137.3144
12800.000000	94.962	-129.0021
13150.000000	95.902	-109.5041
13200.000000	96.066	-106.7344
13400.000000	96.808	-95.7407
13600.000000	97.702	-84.9916
13800.000000	98.764	-74.6617
14000.000000	100.023	-64.9286
14300.000000	102.458	-52.0133
14500.000000	104.585	-45.7215
14750.000000	107.615	-44.4240
15000.000000	109.948	-56.3224
15250.000000	110.169	-77.9460
15500.000000	108.160	-92.0979
15750.000000	105.173	-92.3368
16000.000000	102.450	-84.2466
