* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.8 dBFS, measurement signal peak level -11.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:05:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0191 ms (-6.5 mm, -0.26 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
875.000000	93.784	18.0087
885.000000	93.813	18.6853
900.000000	93.863	19.6952
912.000000	93.908	20.4872
925.000000	93.962	21.3306
938.000000	94.021	22.1582
950.000000	94.080	22.9009
962.000000	94.143	23.6282
975.000000	94.214	24.3964
988.000000	94.288	25.1346
1000.000000	94.350	25.7870
1015.000000	94.414	26.5604
1030.000000	94.471	27.2896
1044.000000	94.526	27.9340
1060.000000	94.590	28.6186
1075.000000	94.652	29.2144
1090.000000	94.715	29.7691
1106.000000	94.784	30.3107
1120.000000	94.844	30.7469
1138.000000	94.919	31.2583
1150.000000	94.969	31.5708
1172.000000	95.056	32.0937
1180.000000	95.087	32.2689
1206.000000	95.182	32.7821
1220.000000	95.230	33.0355
1241.000000	95.304	33.3997
1250.000000	95.339	33.5514
1265.000000	95.404	33.8024
1280.000000	95.475	34.0504
1315.000000	95.640	34.6224
1320.000000	95.663	34.7045
1340.000000	95.753	35.0329
1360.000000	95.841	35.3639
1380.000000	95.928	35.7029
1400.000000	96.015	36.0530
1430.000000	96.145	36.5954
1450.000000	96.234	36.9678
1475.000000	96.347	37.4431
1500.000000	96.465	37.9286
1525.000000	96.587	38.4211
1550.000000	96.713	38.9070
1575.000000	96.847	39.3868
1600.000000	96.988	39.8568
1625.000000	97.141	40.3102
1650.000000	97.302	40.7401
1675.000000	97.471	41.1400
1700.000000	97.645	41.5011
1725.000000	97.826	41.8192
1750.000000	98.013	42.0882
1775.000000	98.205	42.2997
1800.000000	98.403	42.4447
1825.000000	98.605	42.5190
1850.000000	98.809	42.5150
1875.000000	99.016	42.4261
1900.000000	99.223	42.2488
1925.000000	99.429	41.9790
1950.000000	99.632	41.6131
1975.000000	99.832	41.1522
2000.000000	100.026	40.5980
2030.000000	100.250	39.8127
2060.000000	100.460	38.9076
2090.000000	100.652	37.8991
2120.000000	100.825	36.8026
2140.000000	100.927	36.0343
2180.000000	101.101	34.4476
2200.000000	101.173	33.6472
2240.000000	101.288	32.0710
2270.000000	101.354	30.9351
2300.000000	101.406	29.8487
2330.000000	101.446	28.8081
2360.000000	101.478	27.7994
2400.000000	101.505	26.4872
2430.000000	101.512	25.5308
2470.000000	101.503	24.3160
2500.000000	101.483	23.4691
2540.000000	101.443	22.4446
2580.000000	101.391	21.5484
2620.000000	101.333	20.7805
2650.000000	101.286	20.2823
2690.000000	101.223	19.7115
2720.000000	101.177	19.3506
2760.000000	101.117	18.9529
2800.000000	101.062	18.6403
2850.000000	101.004	18.3455
2900.000000	100.960	18.1267
2950.000000	100.928	17.9515
3000.000000	100.909	17.7981
3040.000000	100.901	17.6803
3070.000000	100.899	17.5900
3110.000000	100.904	17.4607
3150.000000	100.917	17.3176
3200.000000	100.947	17.1152
3250.000000	100.987	16.8782
3300.000000	101.029	16.6023
3350.000000	101.073	16.2855
3400.000000	101.116	15.9290
3450.000000	101.157	15.5356
3500.000000	101.193	15.1072
3550.000000	101.223	14.6500
3600.000000	101.246	14.1710
3650.000000	101.261	13.6738
3700.000000	101.267	13.1663
3750.000000	101.264	12.6556
3820.000000	101.243	11.9487
3870.000000	101.216	11.4637
3950.000000	101.151	10.7439
4000.000000	101.090	10.3387
4060.000000	100.992	9.9098
4120.000000	100.874	9.5519
4180.000000	100.748	9.2739
4250.000000	100.594	9.0634
4310.000000	100.458	8.9894
4370.000000	100.321	9.0207
4440.000000	100.163	9.1898
4500.000000	100.032	9.4441
4550.000000	99.928	9.7239
4620.000000	99.791	10.1947
4680.000000	99.681	10.6514
4750.000000	99.557	11.2357
4820.000000	99.438	11.8905
4870.000000	99.356	12.4194
4940.000000	99.252	13.2648
5000.000000	99.179	14.0891
5080.000000	99.114	15.3105
5150.000000	99.092	16.4580
5220.000000	99.103	17.6359
5300.000000	99.160	18.9645
5380.000000	99.262	20.1975
5450.000000	99.387	21.1171
5520.000000	99.539	21.8156
5600.000000	99.731	22.2765
5700.000000	99.967	22.3026
5800.000000	100.165	21.7948
5900.000000	100.303	20.9426
6000.000000	100.378	19.9609
6080.000000	100.401	19.1893
6150.000000	100.400	18.5629
6220.000000	100.381	17.9962
6300.000000	100.338	17.4316
6400.000000	100.254	16.8731
6500.000000	100.152	16.4958
6600.000000	100.044	16.2841
6700.000000	99.939	16.2230
6800.000000	99.844	16.3039
6900.000000	99.766	16.5196
7000.000000	99.716	16.8552
7100.000000	99.705	17.2646
7200.000000	99.739	17.6612
7300.000000	99.820	17.9434
7400.000000	99.947	18.0298
7500.000000	100.124	17.7636
7620.000000	100.375	16.7067
7750.000000	100.659	14.5447
7880.000000	100.910	11.0195
8000.000000	101.015	6.3824
8120.000000	100.876	0.6658
8250.000000	100.318	-5.8463
8380.000000	99.257	-11.0837
8500.000000	97.885	-12.1378
8620.000000	96.865	-5.9319
8750.000000	97.203	-1.6022
8850.000000	97.116	-5.4928
9000.000000	95.924	-8.2277
9120.000000	94.915	-6.2337
9250.000000	94.083	-2.1172
9380.000000	93.509	2.8381
9500.000000	93.182	7.6573
9620.000000	93.027	12.4080
9750.000000	93.028	17.2239
