* Measurement data measured by REW V5.20.13
* Source: 마이크(EPOS GSX 30, MICROPHONE (마스), L, volume: 0.800. Timing signal peak level -13.2 dBFS, measurement signal peak level -12.0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2023. 9. 20 오전 12:29:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0204 ms (-7.0 mm, -0.27 in) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset
* Measurement: Preinstalled R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1500.000000	99.347	-159.9796
1525.000000	99.516	-160.7723
1550.000000	99.678	-161.6190
1575.000000	99.833	-162.5146
1600.000000	99.981	-163.4592
1625.000000	100.125	-164.4520
1650.000000	100.261	-165.4827
1675.000000	100.387	-166.5485
1700.000000	100.502	-167.6468
1725.000000	100.606	-168.7711
1750.000000	100.699	-169.9143
1775.000000	100.780	-171.0695
1800.000000	100.849	-172.2312
1825.000000	100.906	-173.3949
1850.000000	100.951	-174.5535
1875.000000	100.986	-175.6996
1900.000000	101.009	-176.8265
1925.000000	101.021	-177.9272
1950.000000	101.022	-178.9978
1975.000000	101.015	179.9650
2000.000000	101.000	178.9673
2030.000000	100.973	177.8282
2060.000000	100.936	176.7563
2090.000000	100.892	175.7544
2120.000000	100.839	174.8239
2140.000000	100.801	174.2451
2180.000000	100.718	173.1900
2200.000000	100.675	172.7116
2240.000000	100.584	171.8510
2270.000000	100.514	171.2905
2300.000000	100.444	170.8022
2330.000000	100.375	170.3815
2360.000000	100.308	170.0261
2400.000000	100.223	169.6479
2430.000000	100.162	169.4299
2470.000000	100.088	169.2231
2500.000000	100.038	169.1258
2540.000000	99.981	169.0596
2580.000000	99.933	169.0536
2620.000000	99.895	169.0952
2650.000000	99.872	169.1550
2690.000000	99.850	169.2703
2720.000000	99.840	169.3806
2760.000000	99.834	169.5560
2800.000000	99.840	169.7571
2850.000000	99.864	170.0282
2900.000000	99.905	170.3086
2950.000000	99.965	170.5829
3000.000000	100.044	170.8355
3040.000000	100.120	171.0089
3070.000000	100.186	171.1161
3110.000000	100.286	171.2218
3150.000000	100.402	171.2772
3200.000000	100.573	171.2567
3250.000000	100.765	171.1177
3300.000000	100.975	170.8371
3350.000000	101.200	170.3864
3400.000000	101.436	169.7418
3450.000000	101.680	168.8755
3500.000000	101.927	167.7580
3550.000000	102.171	166.3660
3600.000000	102.403	164.6780
3650.000000	102.614	162.6787
3700.000000	102.794	160.3696
3750.000000	102.931	157.7706
3820.000000	103.029	153.7269
3870.000000	103.018	150.6428
3950.000000	102.840	145.6320
4000.000000	102.620	142.6289
4060.000000	102.243	139.3437
4120.000000	101.763	136.5596
4180.000000	101.209	134.4095
4250.000000	100.499	132.8348
4310.000000	99.864	132.3561
4370.000000	99.231	132.7222
4440.000000	98.534	134.2405
4500.000000	98.016	136.4504
4550.000000	97.675	138.8450
4620.000000	97.397	142.7166
4680.000000	97.377	146.0031
4750.000000	97.589	148.9601
4820.000000	97.931	150.2483
4870.000000	98.161	150.0338
4940.000000	98.354	148.5066
5000.000000	98.359	146.6313
5080.000000	98.142	144.2450
5150.000000	97.797	142.8486
5220.000000	97.377	142.3793
5300.000000	96.905	142.9738
5380.000000	96.538	144.2392
5450.000000	96.291	145.2712
5520.000000	96.042	146.1649
5600.000000	95.727	147.3907
5700.000000	95.333	149.5171
5800.000000	94.990	152.1854
5900.000000	94.713	155.2141
6000.000000	94.506	158.4902
6080.000000	94.390	161.2401
6150.000000	94.323	163.7214
6220.000000	94.287	166.2680
6300.000000	94.284	169.2566
6400.000000	94.337	173.0817
6500.000000	94.474	176.9160
6600.000000	94.703	-179.3855
6700.000000	95.018	-175.9703
6800.000000	95.406	-172.9295
6900.000000	95.855	-170.2945
7000.000000	96.359	-168.0675
7100.000000	96.915	-166.2397
7200.000000	97.528	-164.8249
7300.000000	98.204	-163.8898
7400.000000	98.951	-163.5706
7500.000000	99.771	-164.0819
7620.000000	100.831	-166.2408
7750.000000	101.981	-171.2261
7880.000000	102.927	-179.5962
8000.000000	103.384	169.9863
8120.000000	103.283	158.5417
8250.000000	102.550	147.4159
8380.000000	101.355	139.3467
8500.000000	100.062	134.8788
8620.000000	98.754	132.7957
8750.000000	97.424	132.5174
8850.000000	96.493	133.3024
9000.000000	95.256	135.6080
9120.000000	94.393	138.1498
9250.000000	93.570	141.4117
9380.000000	92.853	145.0758
9500.000000	92.282	148.7287
9620.000000	91.797	152.5701
9750.000000	91.368	156.8703
9880.000000	91.041	161.2229
10000.000000	90.826	165.1991
10150.000000	90.663	170.0189
10300.000000	90.601	174.5930
10440.000000	90.624	178.5701
10600.000000	90.744	-177.3332
10750.000000	90.941	-174.0576
