* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -17.7 dBFS, measurement signal peak level -17.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 22 ¿ÀÀü 2:00:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: AptX Adaptive 24/96 with BTD600 // Firmware 1.8.5; Delay -0.0770 ms (-26 mm, -1.04 in) using estimated IR delay relative to Acoustic reference played from refL.wav with no timing offset Clock adjustment: -15.4 ppm
* Measurement: L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
276.000000	96.158	168.3984
280.000000	96.099	168.2965
285.000000	96.025	168.1678
290.000000	95.949	168.0527
295.000000	95.873	167.9552
300.000000	95.797	167.8533
304.000000	95.736	167.7830
307.000000	95.690	167.7404
311.000000	95.632	167.6910
315.000000	95.576	167.6489
320.000000	95.512	167.6102
325.000000	95.453	167.5799
330.000000	95.396	167.5526
335.000000	95.339	167.5372
340.000000	95.282	167.5291
345.000000	95.225	167.5292
350.000000	95.170	167.5367
355.000000	95.116	167.5549
360.000000	95.062	167.5832
365.000000	95.008	167.6021
370.000000	94.954	167.6209
375.000000	94.901	167.6609
382.000000	94.829	167.7323
387.000000	94.779	167.7833
395.000000	94.700	167.8860
400.000000	94.651	167.9589
406.000000	94.593	168.0482
412.000000	94.535	168.1305
418.000000	94.478	168.2075
425.000000	94.416	168.2993
431.000000	94.364	168.3864
437.000000	94.314	168.4634
444.000000	94.255	168.5098
450.000000	94.200	168.5080
455.000000	94.149	168.4906
462.000000	94.057	168.5027
468.000000	93.968	168.6450
475.000000	93.876	168.9913
482.000000	93.810	169.3783
487.000000	93.773	169.6125
494.000000	93.728	169.8688
500.000000	93.688	170.0272
508.000000	93.627	170.1944
515.000000	93.561	170.3735
522.000000	93.488	170.6611
530.000000	93.415	171.1105
538.000000	93.363	171.5695
545.000000	93.325	171.9260
552.000000	93.288	172.2518
560.000000	93.246	172.5992
