* Measurement data measured by REW V5.20.13
* Source: 마이크(EPOS GSX 30, MICROPHONE (마스), L, volume: 0.800. Timing signal peak level -13.8 dBFS, measurement signal peak level -13.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2023. 9. 20 오전 12:16:15
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0177 ms (-6.1 mm, -0.24 in) using estimated IR delay relative to Acoustic reference played from SPEAKER L with no timing offset
* Measurement: Tang Sancai L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
412.000000	94.129	168.6072
418.000000	94.089	168.9476
425.000000	94.045	169.3526
431.000000	94.009	169.6999
437.000000	93.975	170.0546
444.000000	93.938	170.4746
450.000000	93.909	170.8380
455.000000	93.886	171.1486
462.000000	93.855	171.5779
468.000000	93.830	171.9319
475.000000	93.804	172.3427
482.000000	93.778	172.7511
487.000000	93.760	173.0356
494.000000	93.737	173.4338
500.000000	93.720	173.7737
508.000000	93.698	174.2216
515.000000	93.679	174.6147
522.000000	93.663	175.0085
530.000000	93.645	175.4618
538.000000	93.630	175.9247
545.000000	93.616	176.3367
552.000000	93.604	176.7480
560.000000	93.592	177.2141
570.000000	93.579	177.7960
580.000000	93.569	178.3845
590.000000	93.561	178.9690
600.000000	93.555	179.5549
608.000000	93.552	-179.9669
615.000000	93.551	-179.5487
622.000000	93.551	-179.1365
630.000000	93.553	-178.6673
640.000000	93.564	-178.0725
650.000000	93.579	-177.4779
660.000000	93.598	-176.8836
670.000000	93.620	-176.2798
680.000000	93.643	-175.6747
690.000000	93.668	-175.0778
700.000000	93.695	-174.4864
710.000000	93.725	-173.8925
720.000000	93.755	-173.2993
730.000000	93.787	-172.7056
740.000000	93.823	-172.1123
750.000000	93.859	-171.5264
762.000000	93.905	-170.8190
775.000000	93.959	-170.0406
788.000000	94.018	-169.2677
800.000000	94.071	-168.5675
812.000000	94.121	-167.8769
825.000000	94.176	-167.1296
838.000000	94.236	-166.3825
850.000000	94.294	-165.7047
862.000000	94.357	-165.0412
875.000000	94.429	-164.3364
885.000000	94.487	-163.8070
900.000000	94.577	-163.0329
912.000000	94.652	-162.4282
925.000000	94.735	-161.7845
938.000000	94.823	-161.1494
950.000000	94.908	-160.5726
962.000000	94.996	-160.0076
975.000000	95.096	-159.4099
988.000000	95.198	-158.8282
1000.000000	95.288	-158.3106
1015.000000	95.388	-157.7033
1030.000000	95.483	-157.1481
1044.000000	95.576	-156.6756
1060.000000	95.686	-156.1979
1075.000000	95.793	-155.8128
1090.000000	95.902	-155.4868
1106.000000	96.018	-155.2009
1120.000000	96.120	-154.9991
1138.000000	96.249	-154.8012
1150.000000	96.335	-154.7051
1172.000000	96.489	-154.5936
1180.000000	96.545	-154.5737
1206.000000	96.722	-154.5729
1220.000000	96.816	-154.6081
1241.000000	96.959	-154.7110
1250.000000	97.024	-154.7724
1265.000000	97.140	-154.8926
1280.000000	97.262	-155.0365
1315.000000	97.543	-155.4602
1320.000000	97.582	-155.5294
1340.000000	97.736	-155.8294
1360.000000	97.888	-156.1637
1380.000000	98.036	-156.5307
1400.000000	98.180	-156.9307
1430.000000	98.389	-157.5847
1450.000000	98.524	-158.0551
1475.000000	98.688	-158.6829
1500.000000	98.846	-159.3537
1525.000000	98.998	-160.0668
1550.000000	99.143	-160.8209
1575.000000	99.282	-161.6138
1600.000000	99.417	-162.4434
1625.000000	99.548	-163.3045
1650.000000	99.673	-164.1979
1675.000000	99.791	-165.1217
1700.000000	99.900	-166.0706
1725.000000	100.000	-167.0377
1750.000000	100.091	-168.0213
1775.000000	100.172	-169.0204
1800.000000	100.244	-170.0291
1825.000000	100.306	-171.0414
1850.000000	100.358	-172.0517
1875.000000	100.401	-173.0542
1900.000000	100.435	-174.0480
1925.000000	100.460	-175.0292
1950.000000	100.476	-175.9904
1975.000000	100.484	-176.9262
2000.000000	100.485	-177.8362
2030.000000	100.477	-178.8884
2060.000000	100.461	-179.8915
2090.000000	100.437	179.1591
2120.000000	100.405	178.2684
2140.000000	100.380	177.7063
2180.000000	100.322	176.6627
2200.000000	100.290	176.1826
2240.000000	100.222	175.3036
2270.000000	100.168	174.7181
2300.000000	100.112	174.1936
2330.000000	100.056	173.7260
2360.000000	99.999	173.3140
2400.000000	99.925	172.8519
2430.000000	99.871	172.5684
2470.000000	99.803	172.2701
2500.000000	99.755	172.1014
2540.000000	99.695	171.9425
2580.000000	99.642	171.8549
2620.000000	99.595	171.8346
2650.000000	99.565	171.8589
2690.000000	99.531	171.9374
2720.000000	99.511	172.0276
2760.000000	99.492	172.1850
2800.000000	99.482	172.3826
2850.000000	99.483	172.6750
2900.000000	99.500	173.0086
2950.000000	99.535	173.3713
3000.000000	99.590	173.7375
3040.000000	99.647	174.0162
3070.000000	99.698	174.2094
3110.000000	99.776	174.4411
3150.000000	99.869	174.6426
3200.000000	100.007	174.8495
3250.000000	100.167	174.9976
3300.000000	100.344	175.0723
3350.000000	100.538	175.0548
3400.000000	100.749	174.9234
3450.000000	100.974	174.6580
3500.000000	101.213	174.2336
3550.000000	101.463	173.6224
3600.000000	101.720	172.7985
3650.000000	101.979	171.7353
3700.000000	102.235	170.4110
3750.000000	102.481	168.8040
3820.000000	102.792	166.0543
3870.000000	102.978	163.7358
3950.000000	103.179	159.4732
4000.000000	103.223	156.5346
4060.000000	103.172	152.8447
4120.000000	103.006	149.1283
4180.000000	102.730	145.5759
4250.000000	102.279	141.9016
4310.000000	101.800	139.3508
4370.000000	101.256	137.4918
4440.000000	100.575	136.3153
4500.000000	99.982	136.2142
4550.000000	99.507	136.7769
4620.000000	98.912	138.4963
4680.000000	98.512	140.6923
4750.000000	98.226	143.7384
4820.000000	98.163	146.7078
4870.000000	98.241	148.3862
4940.000000	98.452	149.6779
5000.000000	98.645	149.6736
5080.000000	98.798	148.3805
5150.000000	98.772	146.6682
5220.000000	98.597	145.0449
5300.000000	98.272	143.7939
5380.000000	97.892	143.3040
5450.000000	97.557	143.3150
5520.000000	97.217	143.6123
5600.000000	96.816	144.3922
5700.000000	96.332	146.1438
5800.000000	95.916	148.6179
5900.000000	95.593	151.5865
6000.000000	95.370	154.8555
6080.000000	95.265	157.5812
6150.000000	95.225	159.9811
6220.000000	95.229	162.3456
6300.000000	95.278	164.9567
6400.000000	95.388	168.0251
6500.000000	95.544	170.8470
6600.000000	95.740	173.4389
6700.000000	95.975	175.8288
6800.000000	96.250	178.0403
6900.000000	96.573	-179.9331
7000.000000	96.950	-178.1252
7100.000000	97.387	-176.5895
7200.000000	97.887	-175.4070
7300.000000	98.449	-174.6823
7400.000000	99.072	-174.5488
7500.000000	99.749	-175.1753
7620.000000	100.612	-177.2268
7750.000000	101.548	178.4742
7880.000000	102.354	171.5218
8000.000000	102.809	162.7453
8120.000000	102.830	152.5690
8250.000000	102.293	141.8117
8380.000000	101.261	133.1912
8500.000000	100.044	127.8836
8620.000000	98.739	125.0078
8750.000000	97.359	124.0953
8850.000000	96.372	124.5623
9000.000000	95.046	126.5939
9120.000000	94.117	129.0201
9250.000000	93.230	132.2068
9380.000000	92.453	135.8312
9500.000000	91.827	139.4761
9620.000000	91.290	143.3322
9750.000000	90.812	147.6479
9880.000000	90.439	151.9700
10000.000000	90.172	155.8676
10150.000000	89.919	160.6492
10300.000000	89.759	165.3952
10440.000000	89.710	169.6399
10600.000000	89.762	173.9984
10750.000000	89.890	177.4938
10900.000000	90.073	-179.6574
11060.000000	90.299	-177.4315
11200.000000	90.486	-176.2493
11380.000000	90.648	-175.7763
11500.000000	90.669	-175.9681
11720.000000	90.480	-176.5174
11800.000000	90.348	-176.5354
12060.000000	89.815	-175.5758
12200.000000	89.488	-174.5556
12410.000000	88.950	-172.2456
12500.000000	88.718	-170.8930
12650.000000	88.357	-168.1534
12800.000000	88.059	-164.9032
13150.000000	87.703	-156.1807
13200.000000	87.695	-154.8801
13400.000000	87.785	-149.7102
13600.000000	88.097	-144.8181
13800.000000	88.660	-140.6758
14000.000000	89.465	-137.9891
14300.000000	90.976	-138.7999
14500.000000	91.902	-144.1551
14750.000000	92.375	-156.4471
15000.000000	91.636	-170.2011
15250.000000	89.847	-178.8224
15500.000000	87.658	179.4682
15750.000000	85.644	-177.2960
16000.000000	84.082	-171.3441
16250.000000	83.065	-164.1768
16500.000000	82.522	-156.7171
16750.000000	82.352	-149.6469
17000.000000	82.490	-143.7142
17250.000000	82.841	-139.7855
17500.000000	83.207	-138.5594
17750.000000	83.304	-139.7985
18000.000000	82.907	-141.4157
18250.000000	82.091	-139.9685
18500.000000	81.461	-133.8131
18750.000000	81.809	-126.3039
19000.000000	82.878	-123.7271
19250.000000	83.688	-128.0453
19500.000000	83.838	-135.8875
19750.000000	83.420	-143.4149
