* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:36:02
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Red
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3500.000000	104.412	166.9544
3550.000000	104.547	165.3950
3600.000000	104.667	163.5548
3650.000000	104.755	161.4405
3700.000000	104.801	159.0959
3750.000000	104.793	156.5927
3820.000000	104.682	152.9733
3870.000000	104.529	150.4210
3950.000000	104.159	146.6296
4000.000000	103.850	144.5664
4060.000000	103.407	142.5159
4120.000000	102.910	141.0154
4180.000000	102.388	140.1293
4250.000000	101.784	139.9077
4310.000000	101.298	140.3891
4370.000000	100.867	141.4173
4440.000000	100.462	143.1594
4500.000000	100.218	144.9397
4550.000000	100.098	146.4732
4620.000000	100.060	148.3961
4680.000000	100.134	149.5219
4750.000000	100.297	149.8636
4820.000000	100.458	148.9713
4870.000000	100.520	147.6397
4940.000000	100.476	145.1271
5000.000000	100.297	142.7701
5080.000000	99.877	139.9771
5150.000000	99.386	138.2444
5220.000000	98.837	137.3171
5300.000000	98.192	137.1982
5380.000000	97.573	137.9205
5450.000000	97.069	139.0898
5520.000000	96.606	140.6401
5600.000000	96.131	142.7616
5700.000000	95.614	145.7951
5800.000000	95.180	149.1298
5900.000000	94.826	152.6694
6000.000000	94.547	156.3530
6080.000000	94.378	159.3679
6150.000000	94.266	162.0412
6220.000000	94.189	164.7359
6300.000000	94.137	167.8227
6400.000000	94.121	171.6595
6500.000000	94.163	175.4363
6600.000000	94.270	179.1091
6700.000000	94.440	-177.3572
6800.000000	94.677	-173.9966
6900.000000	94.985	-170.8496
7000.000000	95.364	-167.9629
7100.000000	95.820	-165.3938
7200.000000	96.355	-163.2265
7300.000000	96.972	-161.5766
7400.000000	97.671	-160.6062
7500.000000	98.449	-160.5429
7620.000000	99.457	-162.1003
7750.000000	100.544	-166.3874
7880.000000	101.431	-173.6790
8000.000000	101.864	177.4523
8120.000000	101.801	167.8636
8250.000000	101.190	158.4639
8380.000000	100.185	151.3873
8500.000000	99.097	147.2368
8620.000000	97.995	145.1143
8750.000000	96.880	144.5742
8850.000000	96.106	145.0533
9000.000000	95.094	146.7173
9120.000000	94.404	148.5792
9250.000000	93.758	150.9282
9380.000000	93.208	153.4909
9500.000000	92.777	155.9474
9620.000000	92.419	158.4109
9750.000000	92.109	161.0060
9880.000000	91.875	163.4383
10000.000000	91.720	165.4670
10150.000000	91.595	167.5878
10300.000000	91.522	169.0981
10440.000000	91.470	169.8588
10600.000000	91.396	169.9034
10750.000000	91.270	169.1137
10900.000000	91.018	167.7045
11060.000000	90.579	166.2209
11200.000000	90.106	165.1885
11380.000000	89.372	163.9378
11500.000000	88.782	163.4307
11720.000000	87.578	163.7199
11800.000000	87.121	164.1874
12060.000000	85.594	166.7291
12200.000000	84.707	168.6650
12410.000000	83.210	173.1988
12500.000000	82.530	176.2978
12650.000000	81.482	-176.4481
12800.000000	80.743	-167.0278
13150.000000	80.628	-146.1990
13200.000000	80.729	-143.9622
13400.000000	81.232	-136.9432
13600.000000	81.753	-132.6996
13800.000000	82.129	-130.5800
14000.000000	82.292	-129.4952
14300.000000	82.214	-128.4070
14500.000000	81.987	-127.7733
14750.000000	81.511	-126.6454
15000.000000	80.839	-124.3848
15250.000000	80.099	-119.8388
15500.000000	79.759	-112.8696
15750.000000	79.830	-109.6284
16000.000000	79.431	-107.6316
16250.000000	79.153	-102.5191
16500.000000	79.337	-97.3020
16750.000000	79.739	-94.5267
17000.000000	80.022	-94.4824
17250.000000	79.891	-96.4693
17500.000000	79.106	-97.0427
17750.000000	78.211	-91.8341
18000.000000	77.967	-84.0498
18250.000000	78.267	-77.9344
18500.000000	78.850	-74.3218
18750.000000	79.562	-73.6656
19000.000000	80.217	-76.6045
19250.000000	80.542	-83.1283
19500.000000	80.271	-91.9631
19750.000000	79.367	-100.6673
20000.000000	78.468	-106.1948
