* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -8.2 dBFS, measurement signal peak level -8.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -1.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 1:09:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY IE900 - Measured with IEC 60318-4 - by SilicaGel; Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from 1: aune usb dac  1 with no timing offset Clock adjustment: -21.8 ppm
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
240.000000	97.694	154.1235
243.000000	97.624	154.2419
247.000000	97.528	154.3665
250.000000	97.455	154.4631
254.000000	97.357	154.6251
258.000000	97.254	154.7927
262.000000	97.154	154.9970
265.000000	97.082	155.1581
269.000000	96.986	155.3624
272.000000	96.916	155.5249
276.000000	96.825	155.7523
280.000000	96.738	155.9847
285.000000	96.628	156.3080
290.000000	96.521	156.6763
295.000000	96.424	157.0764
300.000000	96.339	157.4738
304.000000	96.278	157.7720
307.000000	96.235	157.9722
311.000000	96.181	158.1945
315.000000	96.128	158.3852
320.000000	96.066	158.5966
325.000000	96.002	158.8123
330.000000	95.936	159.0543
335.000000	95.867	159.3007
340.000000	95.796	159.5691
345.000000	95.728	159.8302
350.000000	95.664	160.0878
355.000000	95.597	160.3816
360.000000	95.528	160.6974
365.000000	95.465	161.0372
370.000000	95.406	161.3946
375.000000	95.349	161.7269
382.000000	95.271	162.2013
387.000000	95.215	162.5305
395.000000	95.126	163.0558
400.000000	95.071	163.3777
406.000000	95.010	163.7454
412.000000	94.952	164.1476
418.000000	94.897	164.6099
425.000000	94.826	165.0939
431.000000	94.767	165.5114
437.000000	94.717	165.9760
444.000000	94.659	166.4662
450.000000	94.609	166.8629
455.000000	94.565	167.2060
462.000000	94.506	167.7043
468.000000	94.457	168.1385
475.000000	94.404	168.6489
482.000000	94.355	169.1687
487.000000	94.321	169.5484
494.000000	94.273	170.0909
500.000000	94.232	170.5497
508.000000	94.180	171.1379
515.000000	94.142	171.6393
522.000000	94.104	172.1685
530.000000	94.062	172.7803
538.000000	94.022	173.3608
545.000000	93.986	173.8745
552.000000	93.952	174.4083
560.000000	93.916	175.0293
570.000000	93.875	175.7939
580.000000	93.836	176.5467
590.000000	93.799	177.3062
600.000000	93.765	178.0768
608.000000	93.738	178.6967
615.000000	93.716	179.2363
622.000000	93.696	179.7702
630.000000	93.678	-179.6057
640.000000	93.661	-178.8337
650.000000	93.648	-178.0585
660.000000	93.639	-177.2918
670.000000	93.629	-176.5356
680.000000	93.620	-175.7351
690.000000	93.619	-174.9235
700.000000	93.621	-174.1212
710.000000	93.622	-173.3266
720.000000	93.623	-172.5396
730.000000	93.625	-171.7653
740.000000	93.633	-171.0017
750.000000	93.647	-170.2172
762.000000	93.663	-169.2418
775.000000	93.682	-168.2092
788.000000	93.706	-167.1690
800.000000	93.730	-166.2117
812.000000	93.749	-165.2603
825.000000	93.773	-164.2137
838.000000	93.802	-163.1920
850.000000	93.831	-162.2541
862.000000	93.863	-161.3160
875.000000	93.905	-160.3116
885.000000	93.941	-159.5496
900.000000	94.001	-158.4301
912.000000	94.055	-157.5533
925.000000	94.118	-156.6129
938.000000	94.183	-155.7056
950.000000	94.248	-154.8916
962.000000	94.316	-154.0990
975.000000	94.392	-153.2678
988.000000	94.469	-152.4724
1000.000000	94.534	-151.7631
1015.000000	94.601	-150.9243
1030.000000	94.656	-150.1558
1044.000000	94.704	-149.4548
1060.000000	94.762	-148.6889
1075.000000	94.818	-148.0311
1090.000000	94.874	-147.4192
1106.000000	94.930	-146.7824
1120.000000	94.975	-146.2368
1138.000000	95.028	-145.5712
1150.000000	95.062	-145.1390
1172.000000	95.118	-144.3427
1180.000000	95.136	-144.0451
1206.000000	95.194	-143.0143
1220.000000	95.228	-142.4061
1241.000000	95.293	-141.4379
1250.000000	95.331	-141.0082
1265.000000	95.411	-140.2943
1280.000000	95.508	-139.5976
1315.000000	95.770	-138.0478
1320.000000	95.811	-137.8398
1340.000000	95.985	-137.0610
1360.000000	96.168	-136.4050
1380.000000	96.356	-135.9058
1400.000000	96.543	-135.5476
1430.000000	96.805	-135.2324
1450.000000	96.964	-135.1106
1475.000000	97.144	-134.9968
1500.000000	97.304	-134.8800
1525.000000	97.448	-134.7408
1550.000000	97.581	-134.5694
1575.000000	97.704	-134.3579
1600.000000	97.827	-134.0972
1625.000000	97.954	-133.8049
1650.000000	98.084	-133.4793
1675.000000	98.215	-133.1229
1700.000000	98.346	-132.7600
1725.000000	98.481	-132.3856
1750.000000	98.618	-132.0060
1775.000000	98.759	-131.6220
1800.000000	98.903	-131.2405
1825.000000	99.049	-130.8702
1850.000000	99.198	-130.5114
1875.000000	99.351	-130.1599
1900.000000	99.508	-129.8180
1925.000000	99.667	-129.4967
1950.000000	99.828	-129.1902
1975.000000	99.992	-128.9040
2000.000000	100.162	-128.6409
2030.000000	100.370	-128.3535
2060.000000	100.583	-128.1037
